x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32,posture
0.597987174987793,0.18346449732780457,-1.0840089321136475,0.6074132323265076,0.16460102796554565,-1.032867431640625,0.6153116822242737,0.16429707407951355,-1.0327016115188599,0.6252577304840088,0.16448593139648438,-1.0329099893569946,0.5747564435005188,0.16562941670417786,-1.072062611579895,0.5600411295890808,0.16601666808128357,-1.0722551345825195,0.5437074899673462,0.16665615141391754,-1.0719999074935913,0.6292920112609863,0.1725444495677948,-0.707081139087677,0.5101351737976074,0.17207370698451996,-0.8985364437103271,0.6118311882019043,0.2041911482810974,-0.9575262069702148,0.5748510956764221,0.20410457253456116,-1.0119881629943848,0.6680641174316406,0.24070174992084503,-0.49189889430999756,0.43741855025291443,0.24407611787319183,-0.9030072689056396,0.7796407341957092,0.14146208763122559,-0.5178365707397461,0.3286421298980713,0.1211344301700592,-1.2806119918823242,0.868626058101654,0.017582356929779053,-0.756503164768219,0.2878415584564209,-0.031178325414657593,-1.5083738565444946,0.886689305305481,-0.007825374603271484,-0.8425130844116211,0.2707725167274475,-0.07178398966789246,-1.6013034582138062,0.8675779700279236,-0.014183253049850464,-0.8765590190887451,0.2858737111091614,-0.08645763993263245,-1.598059058189392,0.8565971851348877,-0.002292245626449585,-0.7943825721740723,0.29377976059913635,-0.07452180981636047,-1.5238300561904907,0.6207852363586426,0.5040517449378967,0.19767045974731445,0.4939667284488678,0.5067434310913086,-0.19771689176559448,0.6229282021522522,0.6717591881752014,0.6754693984985352,0.5162703990936279,0.696234941482544,-0.15815971791744232,0.5409510135650635,0.8052774667739868,1.1496471166610718,0.48778295516967773,0.8774316310882568,-0.008074109442532063,0.5012710690498352,0.8254022598266602,1.1862475872039795,0.4526500403881073,0.8952305912971497,-0.010646892711520195,0.6513663530349731,0.869301438331604,1.0167663097381592,0.6070730686187744,0.9384336471557617,-0.34923723340034485,Standing
0.593600869178772,0.18220782279968262,-0.9602400064468384,0.6017196178436279,0.16365601122379303,-0.8986984491348267,0.6100532412528992,0.16329258680343628,-0.8985980153083801,0.6202683448791504,0.16339682042598724,-0.8987489342689514,0.5699255466461182,0.16524530947208405,-0.9384043216705322,0.5561608076095581,0.16582341492176056,-0.9385428428649902,0.5404468178749084,0.16657474637031555,-0.9383633136749268,0.62608402967453,0.17186632752418518,-0.5611644983291626,0.5086133480072021,0.17211179435253143,-0.7542684674263,0.6085936427116394,0.20281417667865753,-0.8324443697929382,0.5725122094154358,0.20297935605049133,-0.8871667981147766,0.6679834723472595,0.24082638323307037,-0.35805442929267883,0.43605178594589233,0.24402612447738647,-0.7966206669807434,0.7739014625549316,0.14265398681163788,-0.4087299406528473,0.3257019519805908,0.12108226120471954,-1.1879820823669434,0.8617035150527954,0.01612919755280018,-0.6648111343383789,0.28835490345954895,-0.024838285520672798,-1.388005256652832,0.8792357444763184,-0.010090252384543419,-0.7425879240036011,0.26779505610466003,-0.06473135203123093,-1.4733054637908936,0.8597347140312195,-0.016642365604639053,-0.7768874764442444,0.28132331371307373,-0.07824873924255371,-1.4561567306518555,0.8490780591964722,-0.0028285037260502577,-0.7032958269119263,0.2881663143634796,-0.06645018607378006,-1.3960790634155273,0.6144494414329529,0.5056197643280029,0.20045974850654602,0.4907032251358032,0.5071090459823608,-0.20047147572040558,0.6229465007781982,0.6726481914520264,0.5919091105461121,0.5134262442588806,0.6962192058563232,-0.1645505726337433,0.5422986149787903,0.805424690246582,1.0062322616577148,0.48774808645248413,0.8765442967414856,0.010760826990008354,0.5006771683692932,0.8262835741043091,1.0356173515319824,0.4544826149940491,0.8944810628890991,0.011750536970794201,0.6505158543586731,0.8721641898155212,0.8586652874946594,0.6070789098739624,0.9397897720336914,-0.33643728494644165,Standing
0.5891507267951965,0.18286913633346558,-0.8961714506149292,0.5971855521202087,0.16428588330745697,-0.8376799821853638,0.604894757270813,0.16385939717292786,-0.8375788331031799,0.6143971681594849,0.163810595870018,-0.8377129435539246,0.5666422247886658,0.16580919921398163,-0.8795405030250549,0.5535349249839783,0.16634652018547058,-0.8796852827072144,0.5385701656341553,0.16707365214824677,-0.8795716166496277,0.6207125782966614,0.1719476878643036,-0.5131899118423462,0.5071173906326294,0.1726648509502411,-0.7139108777046204,0.6040959358215332,0.2033180445432663,-0.7719875574111938,0.5687212944030762,0.20328612625598907,-0.8290446996688843,0.6657389402389526,0.24082867801189423,-0.3289812207221985,0.4318671226501465,0.24366769194602966,-0.7546911835670471,0.7679063081741333,0.14304456114768982,-0.3867546319961548,0.32096055150032043,0.12029150873422623,-1.1134705543518066,0.8474242687225342,0.014575859531760216,-0.6342229247093201,0.2883850038051605,-0.020221451297402382,-1.2527233362197876,0.8637033700942993,-0.010702431201934814,-0.7082756757736206,0.2682095468044281,-0.054382551461458206,-1.32284677028656,0.8405724167823792,-0.017754266038537025,-0.7389426231384277,0.2787032723426819,-0.07263855636119843,-1.3069887161254883,0.8304286003112793,-0.003987252712249756,-0.6715705990791321,0.29466545581817627,-0.048211999237537384,-1.2584009170532227,0.6131134033203125,0.5096659660339355,0.19643381237983704,0.4889247715473175,0.5108349323272705,-0.196395605802536,0.6322987675666809,0.6751716136932373,0.4831651449203491,0.5120229125022888,0.6967154145240784,-0.1150558590888977,0.5466417074203491,0.8059301376342773,0.8445797562599182,0.48774629831314087,0.8764687776565552,0.12041555345058441,0.5006430149078369,0.8268687725067139,0.8691408634185791,0.4561910331249237,0.8942410945892334,0.1269194483757019,0.6503312587738037,0.8773385882377625,0.6893381476402283,0.606881320476532,0.9399410486221313,-0.20007014274597168,Standing
0.5813433527946472,0.18300624191761017,-0.9052183032035828,0.5904121994972229,0.16428367793560028,-0.8447633981704712,0.5984534025192261,0.16384217143058777,-0.8446671366691589,0.6073002219200134,0.16374140977859497,-0.8448159694671631,0.5576322078704834,0.16582924127578735,-0.8852560520172119,0.543369472026825,0.16634947061538696,-0.8853965997695923,0.5282518267631531,0.16707374155521393,-0.8852903842926025,0.6137487888336182,0.1716075986623764,-0.5138601660728455,0.49728405475616455,0.17265966534614563,-0.7081088423728943,0.5976987481117249,0.20337432622909546,-0.7790432572364807,0.5599365234375,0.20330964028835297,-0.8342748880386353,0.6610504388809204,0.24081231653690338,-0.329119473695755,0.4244947135448456,0.24385961890220642,-0.7458832263946533,0.7636788487434387,0.14508873224258423,-0.3933996856212616,0.3106803596019745,0.1217840164899826,-1.0861103534698486,0.8418617844581604,0.013551988638937473,-0.6432384848594666,0.2788589596748352,-0.012673183344304562,-1.2060108184814453,0.8572852611541748,-0.011969362385571003,-0.7179099917411804,0.26095420122146606,-0.03628939762711525,-1.2758073806762695,0.835212230682373,-0.019201522693037987,-0.7482181191444397,0.26915445923805237,-0.06461109220981598,-1.260941743850708,0.8252663016319275,-0.004575064871460199,-0.680337131023407,0.2766167223453522,-0.04783985763788223,-1.2123299837112427,0.6110853552818298,0.510301947593689,0.195839062333107,0.485256552696228,0.512773334980011,-0.1957836151123047,0.6393184065818787,0.6756866574287415,0.5047018527984619,0.5061350464820862,0.6969388127326965,-0.12229719012975693,0.5465736389160156,0.8058984279632568,0.8989382982254028,0.4877015948295593,0.8754871487617493,0.10833965241909027,0.49809151887893677,0.8265074491500854,0.9271360039710999,0.4569062888622284,0.8928679823875427,0.1144818365573883,0.6496025919914246,0.8781322836875916,0.7456153631210327,0.6048842668533325,0.9400096535682678,-0.22153359651565552,Standing
0.5752533078193665,0.18301142752170563,-0.9412933588027954,0.5845964550971985,0.16417743265628815,-0.8756157159805298,0.5928061604499817,0.1636904776096344,-0.8754453659057617,0.6013325452804565,0.1635327786207199,-0.8755316138267517,0.550983726978302,0.16577936708927155,-0.9220508933067322,0.5367570519447327,0.16626198589801788,-0.9222034215927124,0.5221086144447327,0.16696444153785706,-0.9221664071083069,0.608914852142334,0.1711745709180832,-0.528780996799469,0.4924854338169098,0.17261549830436707,-0.7341088652610779,0.5926698446273804,0.20334523916244507,-0.7995365262031555,0.5544528961181641,0.20323173701763153,-0.8632036447525024,0.6585572361946106,0.24053090810775757,-0.3315853476524353,0.41966021060943604,0.24396029114723206,-0.7491231560707092,0.7642332315444946,0.145035520195961,-0.42252790927886963,0.3036000430583954,0.12177181243896484,-1.1252968311309814,0.8405550122261047,0.007001039106398821,-0.6556081771850586,0.26372000575065613,-0.014047566801309586,-1.3048734664916992,0.8571343421936035,-0.018549080938100815,-0.7223588824272156,0.24710984528064728,-0.040580280125141144,-1.3848989009857178,0.8341609239578247,-0.028944220393896103,-0.7490523457527161,0.2559438943862915,-0.06677056103944778,-1.3725770711898804,0.8234939575195312,-0.011813787743449211,-0.6939586400985718,0.2623024582862854,-0.05063927173614502,-1.3141274452209473,0.610886812210083,0.5135955214500427,0.19202777743339539,0.4849071502685547,0.5170010328292847,-0.19202110171318054,0.6422808170318604,0.676735520362854,0.5435523986816406,0.49934595823287964,0.6982116103172302,-0.07272167503833771,0.5491719841957092,0.8059746026992798,0.9013023972511292,0.4872656464576721,0.8743647336959839,0.22732438147068024,0.49918800592422485,0.8263648152351379,0.9406960606575012,0.45755425095558167,0.8914998769760132,0.24027667939662933,0.6496062278747559,0.8822248578071594,0.8063172101974487,0.6026671528816223,0.9400011301040649,-0.09688495844602585,Standing
0.5721133947372437,0.18285493552684784,-0.9457007646560669,0.5811628103256226,0.1639638990163803,-0.8836435079574585,0.5893958210945129,0.1635165512561798,-0.8835497498512268,0.5981088280677795,0.1633959710597992,-0.8836817145347595,0.5472310781478882,0.16539596021175385,-0.9358339905738831,0.5328198671340942,0.16573835909366608,-0.9360341429710388,0.5179741382598877,0.16636566817760468,-0.935942530632019,0.6046226620674133,0.17101947963237762,-0.5389820337295532,0.4886793792247772,0.17229266464710236,-0.7634485960006714,0.588619589805603,0.20305274426937103,-0.8028000593185425,0.5502989292144775,0.2026030421257019,-0.8757285475730896,0.6566410660743713,0.24056528508663177,-0.3849237263202667,0.41357722878456116,0.244272381067276,-0.7828543782234192,0.7644380331039429,0.14501789212226868,-0.48473894596099854,0.29025405645370483,0.12236335873603821,-1.1307342052459717,0.8412463068962097,0.004505859687924385,-0.7197128534317017,0.24934986233711243,-0.014358075335621834,-1.2607078552246094,0.85780268907547,-0.02176927961409092,-0.7935603857040405,0.233631893992424,-0.044428255409002304,-1.3354698419570923,0.8357601761817932,-0.03343917801976204,-0.8253642916679382,0.24028345942497253,-0.06737630814313889,-1.3246395587921143,0.8248777985572815,-0.014730984345078468,-0.7582606673240662,0.24625982344150543,-0.05186815559864044,-1.2708234786987305,0.6103647351264954,0.5145671367645264,0.1831863522529602,0.4829668402671814,0.5189839601516724,-0.18320171535015106,0.6445635557174683,0.677838921546936,0.5389342904090881,0.49508345127105713,0.6995845437049866,-0.06635555624961853,0.5597770810127258,0.8070909380912781,0.9515692591667175,0.48608019948005676,0.8745025396347046,0.22533169388771057,0.5080246925354004,0.8281409740447998,0.9845566153526306,0.45807185769081116,0.8918347954750061,0.23622167110443115,0.6572261452674866,0.8844457268714905,0.7957693338394165,0.6026960015296936,0.9403933882713318,-0.10186301916837692,Standing
0.5732481479644775,0.18276061117649078,-0.7897748947143555,0.5821133852005005,0.1637839674949646,-0.7366445660591125,0.5903403162956238,0.1634286344051361,-0.7365553975105286,0.5992347598075867,0.1633726805448532,-0.7367544174194336,0.5485283732414246,0.1646995097398758,-0.7788075804710388,0.5340089201927185,0.1647474318742752,-0.7788998484611511,0.5188159346580505,0.16508643329143524,-0.7787083387374878,0.6042906641960144,0.1709863543510437,-0.4350934624671936,0.4879172444343567,0.17127744853496552,-0.6377711892127991,0.5890672206878662,0.20277176797389984,-0.6740016937255859,0.5513095855712891,0.20215515792369843,-0.7319927215576172,0.6538808941841125,0.24057558178901672,-0.31152480840682983,0.41013801097869873,0.24434728920459747,-0.6556057333946228,0.7647212743759155,0.14762772619724274,-0.34329354763031006,0.2799168527126312,0.12387724220752716,-0.9885041117668152,0.8439202308654785,0.015461801551282406,-0.5058979392051697,0.22550663352012634,-0.015072382055222988,-1.1057208776474,0.8597406148910522,-0.012538266368210316,-0.5707573890686035,0.20485453307628632,-0.048806894570589066,-1.1669261455535889,0.8410947918891907,-0.022572984918951988,-0.6051292419433594,0.21268673241138458,-0.06781729310750961,-1.1631306409835815,0.8316305875778198,-0.0034323479048907757,-0.5437192320823669,0.22150997817516327,-0.05391312018036842,-1.119070053100586,0.6110661029815674,0.5181648135185242,0.16072118282318115,0.48299577832221985,0.5221545100212097,-0.16057848930358887,0.6437844634056091,0.681888222694397,0.43136346340179443,0.4890504479408264,0.7010464072227478,-0.00017936647054739296,0.5628908276557922,0.8085310459136963,0.7326388955116272,0.4835476875305176,0.869818389415741,0.29055747389793396,0.5129079222679138,0.8296501636505127,0.751892626285553,0.45806455612182617,0.8881195783615112,0.30395081639289856,0.6588317155838013,0.8894250392913818,0.5771955251693726,0.5935632586479187,0.9394844174385071,0.017173681408166885,Standing
0.5740540623664856,0.1826678365468979,-0.8438199758529663,0.5827531218528748,0.16350407898426056,-0.7920174598693848,0.5910385251045227,0.16325826942920685,-0.7918786406517029,0.600040853023529,0.16330403089523315,-0.7920716404914856,0.5494054555892944,0.16389112174510956,-0.8300884962081909,0.5346571803092957,0.1637742966413498,-0.8301876187324524,0.519101619720459,0.16400103271007538,-0.8299453854560852,0.6041082143783569,0.17093972861766815,-0.4874402582645416,0.4868781864643097,0.17065763473510742,-0.67469722032547,0.589469313621521,0.2025776505470276,-0.7275114059448242,0.5520549416542053,0.2018030732870102,-0.7800142765045166,0.6541014313697815,0.24057309329509735,-0.34633979201316833,0.40880778431892395,0.24435260891914368,-0.6731611490249634,0.7725011110305786,0.1516033560037613,-0.3819064199924469,0.26885855197906494,0.13199928402900696,-0.9989115595817566,0.8614742755889893,0.019129028543829918,-0.5829733610153198,0.19836945831775665,-0.012058277614414692,-1.1326026916503906,0.8765252232551575,-0.011278181336820126,-0.6566535234451294,0.17547637224197388,-0.04938974604010582,-1.1954737901687622,0.8593711853027344,-0.018944064155220985,-0.68907231092453,0.1928679198026657,-0.06537748873233795,-1.194919228553772,0.8519183993339539,-0.0007261608843691647,-0.620570182800293,0.20734639465808868,-0.04846533387899399,-1.1475728750228882,0.6111836433410645,0.5214106440544128,0.14296749234199524,0.48308438062667847,0.5245630741119385,-0.14286434650421143,0.6414031982421875,0.6846592426300049,0.4297182261943817,0.4842575192451477,0.7034263014793396,0.04029257595539093,0.568084716796875,0.8159474730491638,0.7520703077316284,0.483150839805603,0.8693265318870544,0.3536745309829712,0.5193504095077515,0.8388227224349976,0.7735337018966675,0.4591851830482483,0.8878418803215027,0.3701881170272827,0.6646506786346436,0.8958747386932373,0.5918090343475342,0.5937691926956177,0.9386777877807617,0.08830036222934723,Standing
0.5744412541389465,0.1818096786737442,-0.8853554129600525,0.5828878879547119,0.16164477169513702,-0.8318560123443604,0.5915064811706543,0.16158248484134674,-0.8317148685455322,0.6006178855895996,0.16188348829746246,-0.8319116830825806,0.5492512583732605,0.16197295486927032,-0.8691505193710327,0.5338529348373413,0.16190144419670105,-0.8692569136619568,0.5180721879005432,0.1622915416955948,-0.8690133690834045,0.6043895483016968,0.17041607201099396,-0.5160343050956726,0.48565271496772766,0.1697363555431366,-0.6890686750411987,0.5896404981613159,0.20199066400527954,-0.7649112343788147,0.5518127679824829,0.2009831815958023,-0.8158730864524841,0.655370831489563,0.24029046297073364,-0.3610690236091614,0.4079645574092865,0.24368681013584137,-0.6662150621414185,0.7931771278381348,0.15370255708694458,-0.3924936354160309,0.24696186184883118,0.13923588395118713,-0.9792090654373169,0.8950737714767456,0.02831359952688217,-0.560318112373352,0.1432703733444214,-0.007201715372502804,-1.1315876245498657,0.9206472635269165,-0.006255557294934988,-0.6217002868652344,0.11694137006998062,-0.04627850279211998,-1.1953091621398926,0.9038330912590027,-0.009634497575461864,-0.6583147644996643,0.13021963834762573,-0.062287431210279465,-1.1976728439331055,0.8928008079528809,0.008039554581046104,-0.5997040271759033,0.14364196360111237,-0.04341777041554451,-1.1489907503128052,0.6111869812011719,0.5219739079475403,0.13366858661174774,0.48314762115478516,0.524914562702179,-0.13363078236579895,0.6390108466148376,0.689421534538269,0.42112651467323303,0.4837202727794647,0.7059798836708069,0.05886715650558472,0.5724638104438782,0.8203966617584229,0.775908887386322,0.4831215739250183,0.8698682188987732,0.4131893217563629,0.5274596810340881,0.841762363910675,0.8006272912025452,0.4605667293071747,0.8885000944137573,0.43426114320755005,0.6651477217674255,0.9001734256744385,0.5890159010887146,0.5939622521400452,0.9385672807693481,0.12714198231697083,Standing
0.5745440721511841,0.18152323365211487,-0.7662281394004822,0.5831849575042725,0.16118870675563812,-0.7037908434867859,0.5922108888626099,0.16122984886169434,-0.7037043571472168,0.6013174057006836,0.16163615882396698,-0.7039334177970886,0.5498731732368469,0.1611490100622177,-0.7331904768943787,0.5341999530792236,0.16098810732364655,-0.7332006096839905,0.5182958245277405,0.16122227907180786,-0.7329328060150146,0.6046515703201294,0.17018304765224457,-0.36247673630714417,0.48581498861312866,0.16852377355098724,-0.5053341388702393,0.5897741317749023,0.20182941854000092,-0.6380313038825989,0.5520123243331909,0.2005884051322937,-0.6780113577842712,0.6620646715164185,0.24022431671619415,-0.18674510717391968,0.4076187312602997,0.24261626601219177,-0.49107638001441956,0.8101485371589661,0.16573487222194672,-0.08527453988790512,0.22989271581172943,0.15526318550109863,-0.7881722450256348,0.9371915459632874,0.051224175840616226,-0.1283581256866455,0.09572914242744446,0.018095020204782486,-1.0216535329818726,0.964932918548584,0.017703410238027573,-0.14975698292255402,0.06347505003213882,-0.012876707129180431,-1.0928432941436768,0.9503467679023743,0.016299182549118996,-0.2020559161901474,0.07806186378002167,-0.02666023187339306,-1.108006477355957,0.9370670318603516,0.030382627621293068,-0.16921204328536987,0.09156615287065506,-0.011469881981611252,-1.0469164848327637,0.6113820672035217,0.5235787630081177,0.13637404143810272,0.48272502422332764,0.52571702003479,-0.1363883912563324,0.6338390111923218,0.691657304763794,0.4025954306125641,0.4811142385005951,0.7076143026351929,0.02447950653731823,0.5766764879226685,0.824991762638092,0.7530246376991272,0.48309680819511414,0.870569109916687,0.3621814250946045,0.5358883142471313,0.8459369540214539,0.7760977745056152,0.4631529152393341,0.8886770606040955,0.3827895224094391,0.6651476621627808,0.90669846534729,0.5506630539894104,0.5917103886604309,0.9384368658065796,0.07212625443935394,Standing
